Customer_ID,Full_Name,Gender,Age,Join_Date,Annual_Income,Credit_Score,Spending_Score,City,Loyalty_Member
CUST-1192,Sarah Rodriguez,Female,44,"June 02, 2019","$110,200.00",630.0,43.0,New York,Yes
CUST-1628,  david smith  ,Male,19,,"$74,900.00",734.0,,New York,Yes
CUST-1126,Robert Brown,Female,39,01-03-2022,"$49,400",565.0,91.0,San Francisco,No
CUST-1007,Sarah Brown,female,210,2024-05-23,,840.0,42.0,san francisco,Yes
CUST-1852,Emma Martinez,Male,69,2024-02-27,"$89,300.00",516.0,34.0,new york,yes
,Michael Johnson,f,45 yrs,invalid_date_str,"$110,500.00",652.0,,,Y
CUST-1357,Jane Miller,Female,42,04/08/2024,"$68,700.00",668.0,90.0,San Francisco,Yes
CUST-1329,Jane Johnson,Female,68,2020-10-15,"$71,600.00",633.0,43.0,NYC,No
CUST-1759,JANE SMITH,M,49,21/03/2019,90200.0,617.0,,Chicago,YES
CUST-1899,Emily Rodriguez,Male,50,08/08/2022,63600.0,812.0,80.0,New York,N
CUST-1258,David Rodriguez,Female,65,"July 04, 2023","$40,700.00",669.0,27.0,New York,Yes
CUST-1941,Olivia Brown,Female,64,"April 17, 2019","$53,800.00",616.0,42.0,San Francisco,Yes
CUST-1016,Emma Brown,Female,61,23/06/2019,"$18,900",682.0,1.0,New York,No
CUST-1034,EMMA MARTINEZ,Male,63,"April 26, 2020","$125,300.00",682.0,,san francisco,Yes
CUST-1156,Jane Garcia,female,75,"January 01, 2021","$36,900",593.0,6.0,SF,Yes
CUST-1898,Robert Garcia,F,23,2019-12-07,"$85,200.00",773.0,11.0,San Francisco,Yes
CUST-1525,,female,41,04-07-2020,"$42,500",682.0,86.0,NYC,true
CUST-1881,Olivia Rodriguez,m,21,02-07-2020,"$82,100",646.0,51.0,Chicago,Yes
CUST-1707,JOHN JOHNSON,male,25,13/11/2022,"$57,400",648.0,85.0,New York,Y
CUST-1811,David Garcia,female,46,13/11/2021,"$60,400",743.0,39.0,New York,Y
CUST-1233,Jane Rodriguez,male,56,20/03/2019,"$40,000",574.0,63.0,san francisco,N
 CUST-1440 ,Emily Garcia,Female,33,"September 05, 2021",60300.0,670.0,39.0,San Francisco,no
CUST-1531,Emma Davis,Male,40,26/10/2023,60100.0,738.0,92.0,San Francisco,NO
CUST-1226,David Johnson,male,45,02-26-2019,"$24,000.00",657.0,90.0,Chicago,No
CUST-1228,Emma Martinez,Female,32,"June 26, 2024","$53,300.00",740.0,12.0, NY ,Y
 CUST-1130 ,Michael Smith,M,47,21/10/2022,"$32,700",655.0,20.0,San Francisco,yes
CUST-1212,  jane johnson  ,female,59,11-20-2021,"$77,600.00",702.0,20.0,new york,NO
CUST-1079,  olivia martinez  ,Female,150,06/05/2024,48700.0,682.0,,San Francisco,No
CUST-1148,James Smith,Female,52 yrs,06/02/2022,N/A,557.0,145.0,New York,N
CUST-1636,Emily Smith,female,43,12-28-2023,76000.0,669.0,33.0,SF,yes
CUST-1762,John Garcia,male,24,2019-06-17,"$96,800.00",677.0,25.0,Chicago,Y
CUST-1634,  emily davis  ,F,70,03-16-2019,62600.0,150.0,20.0,san francisco,Yes
CUST-1133,John Williams,m,39,2021-08-21,"$2,500,000.00",574.0,14.0,new york,N
CUST-1845,  emma johnson  ,male,64,"November 17, 2024","$80,400",550.0,81.0,New York,No
CUST-1408,Michael Johnson, Man ,35 yrs,12-17-2023,"$64,100",776.0,32.0,New York,no
CUST-1723,  olivia williams  ,m,74,2022-05-13,99300.0,774.0,35.0, NY ,No
CUST-1507,David Williams,male,39,09-17-2023,"$43,100",,99.0,Chicago,No
CUST-1142,Olivia Brown,Male,55,2023-01-14,"$26,900",617.0,90.0,San Francisco,no
CUST-1504,Michael Davis,M,55,2022-07-11,,724.0,98.0,Chicago,Yes
CUST-1186,Emma Brown,male,59,"November 11, 2022",,749.0,16.0, NY ,false
CUST-1347,James Smith,,43,07/06/2023,"$49,100.00",590.0,70.0,Chicago,Yes
CUST-1386,Emma Rodriguez,female,45,"February 18, 2019","$73,300",670.0,1.0,san francisco,NO
 CUST-1000 ,Olivia Brown,male,31 yrs,06/04/2021,-5000,807.0,23.0,San Francisco,no
 CUST-1360 ,Emily Garcia,Male,28 yrs,25/10/2021,"$83,900",595.0,37.0,chicago,Yes
CUST-1226,David Garcia,Male,64,2021-05-12,"$68,500.00",120.0,13.0,Chicago,No
CUST-1475,Emily Martinez,female,34,2023-01-18,"$46,900",656.0,88.0,new york,Yes
CUST-1839,Michael Miller,Male,47,20/08/2019,"$79,800",999.0,37.0,New York,Y
CUST-1813,Jane Martinez,male,40,"May 07, 2023","$88,500.00",644.0,53.0,NYC,NO
,James Rodriguez,F,26,07/06/2022,80600.0,683.0,37.0,New York,No
 CUST-1450 ,EMMA RODRIGUEZ, Man ,47,2020-09-19,,654.0,38.0,SF,yes
CUST-1125,JANE BROWN,female,67,"August 01, 2019","$20,100",630.0,48.0,Chicago,Yes
CUST-1731,John Martinez,M,72,"January 11, 2023",34100.0,624.0,23.0,NYC,YES
 CUST-1530 ,  james garcia  ,male,62,2020-06-08,"$38,700",698.0,76.0,san francisco,N
 CUST-1090 ,Emily Garcia,Male,26,13/09/2022,,683.0,27.0,chicago,Yes
 CUST-1610 ,Michael Rodriguez,Female,56,12/11/2024,"$102,700.00",623.0,1.0,San Francisco,N
CUST-1181,  olivia miller  ,Male,66,21/05/2020,"$73,800.00",642.0,32.0,San Francisco,N
CUST-1708,James Smith,male,27,,"$82,800",722.0,62.0,New York,No
CUST-1414,John Davis,Female,46,09-18-2019,"$59,300.00",840.0,60.0,New York,Yes
CUST-1251,Jane Jones,Male,19,09/09/2021,"$76,200",693.0,27.0, NY ,no
CUST-1069,,M,63,2019-04-05,"$80,400",566.0,62.0,Chicago,Yes
CUST-1131,Jane Martinez,M,,2019-01-27,"$49,100.00",731.0,145.0,NYC,Yes
 CUST-1300 ,Olivia Davis,Female,45 yrs,25/04/2019,"$50,100",709.0,85.0,San Francisco,No
CUST-1223,David Garcia,Female,68,2024-05-28,112500.0,716.0,77.0,Chicago,Y
CUST-1326,Robert Rodriguez,female,62,"December 17, 2022","$41,100.00",699.0,77.0,New York,false
CUST-1532,DAVID MILLER,male,18,2020-06-15,"$43,300",721.0,89.0,new york,true
CUST-1499,Olivia Williams,M,59,invalid_date_str,"$86,200.00",710.0,13.0,San Francisco,YES
CUST-1715,James Garcia,F,39 yrs,10/05/2024,"$119,500",630.0,26.0,San Francisco,No
CUST-1072,  michael miller  ,female,39,18/01/2024,"$69,500.00",578.0,10.0,New York,Yes
CUST-1495,James Miller,Female,,13/06/2022,"$68,400.00",711.0,25.0,new york,NO
CUST-1208,Michael Jones,F,68,07-20-2022,"$94,400",840.0,57.0,San Francisco,Y
CUST-1338,James Martinez, Man ,31,05-16-2022,"$79,100",831.0,80.0,New York,N
CUST-1421,Jane Garcia,Female,70,"September 10, 2019","$63,500.00",501.0,50.0,SF,N
CUST-1164,DAVID BROWN,Female,32,2023-09-11,"$67,400.00",753.0,,chicago,Y
CUST-1028,Michael Williams,Male,37,"September 23, 2021",22400.0,717.0,100.0, NY ,N
CUST-1516,John Martinez,M,30,15/01/2024,"$90,600.00",608.0,14.0,New York,no
CUST-1193,Michael Johnson,Male,62,2023-11-13,"$79,500",700.0,49.0,San Francisco,No
CUST-1682,James Garcia,female,66,2020-12-01,68200.0,602.0,96.0,San Francisco,No
CUST-1841,Michael Williams,Female,41,2019-07-23,"$65,800",636.0,7.0,new york,No
CUST-1169,John Williams,Male,68,invalid_date_str,,702.0,,NYC,yes
CUST-1764,EMMA GARCIA,male,60,04-17-2023,"$72,400.00",789.0,56.0,Chicago,No
CUST-1652,Emily Smith,Female,73,2024-03-01,N/A,625.0,84.0,new york,true
CUST-1173,Emily Miller,male,70,2021-08-07,"$66,300",576.0,94.0,san francisco,N
CUST-1518,James Garcia,Female,34,invalid_date_str,"$93,800.00",748.0,10.0,Chicago,No
CUST-1046,David Davis,M,47,07-19-2021,"$80,300.00",,36.0,New York,No
CUST-1756,JOHN JOHNSON,female,41,04-11-2023,"$71,600",644.0,65.0,Chicago,No
CUST-1491,JAMES SMITH,Female,30 yrs,07/07/2019,"$30,500.00",684.0,56.0,NYC,Yes
CUST-1073,John Brown,male,36,18/11/2023,N/A,817.0,4.0,Chicago,No
CUST-1091,  michael garcia  ,Female,27,2021-09-26,43900.0,703.0,19.0,San Francisco,true
CUST-1587,Jane Martinez,Female,73,10-11-2021,"$39,800.00",683.0,75.0,,Yes
CUST-1657,James Smith,Female,51,2024-05-27,90900.0,756.0,20.0,New York,No
CUST-1234,Sarah Rodriguez,Female,,"July 23, 2019","$78,800",662.0,60.0,New York,Yes
CUST-1214,Emily Davis,Female,31,"September 10, 2020","$51,700",625.0,21.0,san francisco,yes
CUST-1162,  sarah johnson  ,Male,48,02-06-2022,"$79,000",685.0,88.0,new york,no
,John Smith,Female,32,2019-01-04,"$64,400",999.0,50.0,New York,no
CUST-1838,James Rodriguez,M,31,12-05-2021,"$47,300.00",709.0,51.0,Chicago,YES
CUST-1843,Emma Smith,M,58,24/05/2024,65400.0,740.0,14.0,New York,no
CUST-1068,Robert Martinez,F,55,2019-08-24,"$96,600",780.0,21.0,new york,no
CUST-1185,Jane Jones,Female,26,27/12/2019,"$42,000",597.0,71.0,New York,N
CUST-1041,Emily Jones,M,48,"December 25, 2022",-5000,590.0,3.0,San Francisco,Yes
CUST-1108,Jane Smith,Male,43,06-02-2020,"$34,300",646.0,40.0,San Francisco,Yes
CUST-1921,Jane Miller,M,210,03-06-2020,"$86,000",669.0,68.0,new york,no
CUST-1568,James Martinez,female,66,11/12/2023,"$47,200.00",779.0,51.0,new york,Yes
CUST-1003,JOHN MILLER,Male,25,04-11-2020,"$66,600",604.0,41.0,New York,yes
CUST-1103,Olivia Smith,f,67,27/08/2024,32400.0,777.0,40.0,Chicago,Yes
CUST-1247,David Martinez,Female,67,2019-05-20,"$42,400.00",,20.0,New York,true
CUST-1483,SARAH JONES,female,38,25/01/2023,"$22,800.00",775.0,67.0, NY ,no
CUST-1468,Jane Johnson,Female,52,10-20-2019,45600.0,736.0,28.0, NY ,No
CUST-1024,  john johnson  ,Female,59,2021-04-26,49700.0,772.0,63.0,New York,No
CUST-1149,David Johnson,Female,66,2023-09-22,61800.0,603.0,51.0,San Francisco,No
 CUST-1730 ,Emily Miller,Female,61,08-02-2020,"$73,900",642.0,84.0,San Francisco,no
CUST-1812,James Williams,M,72,07-27-2019,"$89,400",567.0,56.0,New York,Yes
CUST-1239,James Miller,m,67,13/10/2024,"$92,700.00",688.0,97.0,Chicago,N
CUST-1366,David Jones,male,24 yrs,2022-08-21,"$50,900",750.0,92.0,Chicago,No
CUST-1911,Michael Williams,Female,18,06-10-2019,"$24,900.00",619.0,29.0,San Francisco,No
CUST-1143,James Brown,Male,46,07-27-2019,"$16,200.00",639.0,5.0,San Francisco,YES
CUST-1383,Emma Williams,Male,53,2019-08-04,66100.0,609.0,93.0,San Francisco,Yes
CUST-1454,,M,37,"February 23, 2023",42400.0,719.0,98.0,San Francisco,no
CUST-1264,Jane Smith,male,28,07/08/2022,"$95,900.00",714.0,24.0,SF,No
 CUST-1820 ,Emma Davis,male,57,"January 12, 2024",,675.0,19.0,new york,yes
CUST-1232,Emily Brown, Man ,61,2019-04-19,71900.0,756.0,38.0,san francisco,false
CUST-1444,James Brown,female,49,11-21-2021,"$71,800",683.0,65.0,Chicago,No
CUST-1395,Sarah Rodriguez,Female,52,invalid_date_str,"$44,300",625.0,55.0,San Francisco,no
CUST-1131,  robert jones  ,Male,45,2023-10-10,"$48,100",533.0,62.0,NYC,true
CUST-1176,Michael Johnson,Male,23,,56600.0,697.0,45.0,san francisco,Yes
CUST-1018,Michael Smith,M,39,2024-11-13,"$50,300.00",150.0,67.0,New York,Yes
CUST-1141,Olivia Davis,male,19,05-17-2022,33400.0,739.0,75.0,Chi-Town,Yes
 CUST-1760 ,Sarah Smith,Female,19,2023-08-09,72200.0,668.0,21.0,new york,No
 CUST-1900 ,Sarah Rodriguez,Male,61,10/07/2020,"$15,000",759.0,145.0,San Francisco,Yes
CUST-1595,John Miller,Female,64,,"$92,400.00",644.0,98.0,Chicago,Yes
CUST-1061,Emma Jones,male,73,2023-02-15,"$86,500",719.0,79.0,new york,No
CUST-1272,Robert Johnson,Male,72,14/11/2024,"$73,500.00",612.0,38.0,Chicago,Y
CUST-1218,OLIVIA RODRIGUEZ,male,61,06-08-2019,"$69,200.00",617.0,95.0,New York,yes
CUST-1278,Robert Garcia,Male,,08-27-2023,77200.0,666.0,95.0,san francisco,yes
CUST-1182,Michael Martinez,Woman,37,2024-03-19,"$69,800.00",,37.0,San Francisco,No
CUST-1694,Emma Miller,Female,48,07/08/2020,"$57,900",696.0,75.0,San Francisco,No
CUST-1368,Robert Miller,Female,75,"June 21, 2021",N/A,587.0,32.0,San Francisco,Yes
CUST-1011,Jane Rodriguez,Male,44,17/11/2024,"$76,000.00",595.0,7.0,New York,YES
CUST-1887,Sarah Davis,male,26,20/05/2024,"$103,200",603.0,5.0,San Francisco,No
CUST-1932,Olivia Brown,Female,27,2019-10-24,"$62,300.00",,,Chicago,No
CUST-1904,Robert Davis,male,25,03-22-2019,,999.0,,New York,No
CUST-1834,Robert Jones,Male,72,2024-09-08,"$66,100.00",637.0,9.0,San Francisco,Y
CUST-1547,Sarah Johnson,Male,24,,"$56,000",682.0,,chicago,No
CUST-1054,Jane Jones,male,58,2024-04-04,46300.0,768.0,62.0,chicago,Yes
CUST-1688,OLIVIA MILLER,f,36,,"$80,900.00",657.0,29.0,Chicago,No
CUST-1166,Sarah Brown, Man ,,28/06/2020,"$76,500.00",829.0,53.0,,No
CUST-1456,Sarah Johnson,Male,70,01/02/2019,37700.0,679.0,14.0,,Yes
CUST-1393,Emily Miller,F,48,09/04/2020,73600.0,640.0,7.0,,
CUST-1675,Robert Martinez,Male,43 yrs,09-28-2024,"$63,000.00",572.0,83.0,new york,N
CUST-1038,James Smith,male,60,11-17-2020,"$59,700",999.0,35.0,,Y
CUST-1728,Jane Martinez,Male,33,2024-12-22,"$30,300.00",570.0,91.0,chicago,Yes
CUST-1419,David Garcia,Male,35,25/06/2021,"$43,400.00",793.0,73.0,san francisco,No
CUST-1375,JAMES MARTINEZ,Female,44,2024-01-09,49600.0,700.0,9.0,San Francisco,Yes
CUST-1412,Emma Jones,male,28,2024-07-11,"$15,000",830.0,2.0,san francisco,Yes
CUST-1074,ROBERT BROWN,male,40,12-27-2021,,610.0,85.0,New York,No
CUST-1214,Emily Rodriguez,female,42,14/07/2021,"$15,000.00",610.0,,Chicago,No
CUST-1935,Michael Davis,Female,,2021-10-26,"$81,100.00",1050.0,28.0,san francisco,no
 CUST-1500 ,Jane Martinez,F,36,2022-09-05,"$91,900",737.0,99.0,san francisco,Yes
CUST-1867,David Jones,male,25,05/01/2021,,677.0,13.0,Chicago,
CUST-1616,Robert Brown,Female,26,25/12/2024,"$84,300",612.0,16.0, NY ,Yes
CUST-1114,Emma Johnson,Male,52,02-11-2023,"$70,600.00",671.0,18.0,new york,No
CUST-1417,Michael Williams,Female,65,09-05-2019,-5000,666.0,92.0,Chicago,yes
CUST-1601,John Miller,F,67,2021-05-04,"$52,900",662.0,72.0,San Francisco,No
CUST-1604,MICHAEL MILLER,M,20,"October 06, 2024","$43,900",775.0,53.0,San Francisco,Yes
CUST-1089,Emily Jones,M,75,"January 27, 2024","$38,900",546.0,27.0,Chicago,no
CUST-1893,Olivia Jones,F,30,05/07/2021,"$85,500",623.0,10.0,Chicago,yes
CUST-1241,Olivia Brown,female,29,11-12-2023,"$62,900",678.0,1.0,Chicago,Y
,  emily jones  ,Male,70,27/08/2023,"$52,500",736.0,10.0,new york,Yes
CUST-1498,EMILY WILLIAMS,Female,56,13/07/2021,"$63,100.00",632.0,50.0,Chicago,Y
 CUST-1000 ,James Miller,F,35,2021-04-25,71800.0,573.0,20.0,San Francisco,yes
CUST-1156,Jane Garcia,female,75,"January 01, 2021","$36,900",593.0,6.0,SF,Yes
CUST-1244,James Smith,M,31,2024-12-09,101400.0,680.0,76.0,Chicago,yes
CUST-1011,Jane Martinez,Male,66,,,722.0,21.0, NY ,Yes
CUST-1396,Jane Garcia,female,38,2023-08-01,"$56,800",588.0,94.0,San Francisco,false
CUST-1814,Sarah Jones,Male,75,12/12/2024,43000.0,644.0,26.0,SF,NO
CUST-1555,Michael Miller,M,53,06-04-2022,"$59,100",667.0,43.0,New York,no
CUST-1042,Emily Rodriguez,M,51,,"$75,100",546.0,16.0,new york,N
CUST-1167,DAVID MARTINEZ,male,28,2023-10-13,"$52,300.00",614.0,67.0, NY ,Yes
CUST-1416,Sarah Garcia,Female,44 yrs,19/08/2020,"$71,400",629.0,45.0,San Francisco,Yes
CUST-1576,Michael Brown,F,63,"January 27, 2019","$73,500.00",597.0,99.0,san francisco,Yes
CUST-1267,MICHAEL GARCIA,Male,31,10/11/2023,"$60,700.00",,83.0,San Francisco,no
CUST-1874,Robert Martinez,female,55,"May 04, 2023","$2,500,000.00",670.0,11.0,San Francisco,Y
CUST-1426,Emma Williams,Male,,invalid_date_str,"$45,700",652.0,89.0, NY ,yes
 CUST-1690 ,James Brown,male,26,"March 02, 2022",112900.0,623.0,15.0,san francisco,No
CUST-1544,  james johnson  ,female,150,,"$65,600.00",1050.0,73.0,New York,No
CUST-1215,Olivia Davis,Male,36,2023-10-26,"$57,500.00",703.0,49.0,New York,Yes
CUST-1674,  jane garcia  ,male,37,11/06/2024,"$75,600",595.0,18.0, NY ,yes
CUST-1689,Robert Johnson,Male,26,10/11/2021,"$83,600",1050.0,63.0,San Francisco,Yes
CUST-1904,Robert Davis,male,25,03-22-2019,,999.0,,New York,No
CUST-1063,John Rodriguez,Male,60,2024-03-21,-5000,627.0,,New York,Yes
CUST-1159,Emma Garcia,male,31,2024-08-28,"$56,100.00",817.0,54.0,San Francisco,YES
CUST-1008,John Garcia,male,27,2024-11-23,"$59,200.00",639.0,8.0,new york,YES
CUST-1257,EMMA MILLER,male,37,10-24-2024,"$112,700",764.0,33.0,Chicago,No
CUST-1918,David Johnson,female,185,03-12-2021,"$67,600.00",726.0,50.0,Chicago,YES
CUST-1335,Jane Williams,Female,46,2021-01-17,-5000,763.0,33.0,New York,yes
CUST-1015,  emily rodriguez  ,m,,10-10-2020,69800.0,,55.0,NYC,Y
,Emma Davis, Man ,73,19/06/2020,30600.0,718.0,27.0,Chicago,No
CUST-1324,Jane Davis,f,42,"June 09, 2021",82800.0,660.0,180.0,SF,Yes
CUST-1768,Robert Martinez,male,,07-08-2021,"$53,100",553.0,32.0,NYC,Y
CUST-1607,Emily Jones,Male,51 yrs,08-20-2023,,588.0,91.0,San Francisco,Yes
CUST-1144,Emma Martinez,Female,-12,2024-04-13,"$52,000.00",,28.0,Chicago,YES
CUST-1855,  emily williams  ,m,53,04-13-2023,"$69,300.00",683.0,17.0,New York,N
CUST-1155,Olivia Williams, Man ,65,2024-11-25,"$49,200.00",762.0,,Chicago,Yes
CUST-1222,Olivia Miller,male,35,12-19-2021,"$37,700",638.0,31.0,,No
,Emily Brown,,57,12-24-2021,86200.0,721.0,64.0,New York,Yes
,  john brown  ,Male,22,12/02/2021,88300.0,634.0,48.0,new york,No
CUST-1757,  david martinez  ,Female,26,04-17-2020,"$63,500.00",832.0,74.0,San Francisco,No
CUST-1521,David Johnson,Male,23,03-27-2020,"$93,600.00",814.0,25.0,Chicago,No
CUST-1761,Michael Smith,Male,48,"February 03, 2019","$25,300.00",714.0,94.0,new york,No
CUST-1022,Robert Jones,Female,74,"July 13, 2023",54100.0,688.0,13.0,Chicago,No
CUST-1356,  robert davis  ,F,56,"May 03, 2024",79400.0,637.0,35.0,SF,yes
CUST-1733,James Johnson,female,52,"October 04, 2022",96400.0,563.0,49.0,Chicago,no
CUST-1082,Robert Johnson,male,67,2021-08-13,"$41,900.00",596.0,45.0,new york,No
CUST-1203,Olivia Garcia,Female,60,06-15-2022,"$71,100",590.0,75.0,San Francisco,no
CUST-1611,Michael Davis,M,60,15/04/2021,"$60,700.00",569.0,41.0,San Francisco,No
CUST-1108,Emily Garcia,male,19,22/08/2023,,674.0,49.0,San Francisco,no
 CUST-1340 ,SARAH MILLER,Male,37,07/05/2019,36000.0,707.0,67.0,Chicago,yes
CUST-1431,  jane miller  ,m,35,11-03-2021,"$32,800.00",706.0,39.0,San Francisco,no
CUST-1846,James Rodriguez,male,,19/04/2019,"$54,900.00",584.0,8.0,San Francisco,Yes
CUST-1217,  david williams  ,Female,,2023-12-05,"$66,000.00",749.0,65.0,chicago,Yes
CUST-1203,Robert Smith,Male,52,07/04/2019,46100.0,707.0,35.0,New York,no
CUST-1122,James Jones,male,48,04-18-2022,56500.0,654.0,57.0,San Francisco,NO
CUST-1049,John Davis,Female,73,10-16-2021,"$77,500",657.0,29.0,new york,Yes
CUST-1093,Olivia Martinez,Male,,2024-06-21,93800.0,840.0,45.0,NYC,Yes
CUST-1864,Robert Martinez,Female,64,,92700.0,779.0,,Chicago,no
CUST-1068,James Johnson,Male,74,24/09/2024,"$81,000.00",693.0,89.0,Chicago,No
,Sarah Williams,Female,71,07-13-2020,,542.0,2.0,Chicago,no
CUST-1284,  jane smith  ,Male,24,12-26-2021,"$62,900.00",762.0,85.0,New York,Yes
CUST-1696,James Rodriguez,F,58 yrs,25/06/2023,,526.0,95.0,NYC,No
CUST-1085,Sarah Smith,Male,44 yrs,2024-09-15,"$97,300",545.0,180.0,San Francisco,N
CUST-1434,Emily Davis,Female,21,2024-11-15,"$83,000.00",682.0,75.0,new york,no
CUST-1861,Emma Miller,M,39 yrs,08-12-2023,"$48,700.00",788.0,31.0,new york,yes
CUST-1153,Robert Brown,Female,41,17/02/2020,"$69,800.00",626.0,76.0,New York,yes
CUST-1075,Robert Smith,Female,33,03-09-2019,"$66,800.00",652.0,86.0,SF,Yes
CUST-1192,David Garcia,Female,73,2021-12-07,"$65,500",759.0,43.0,NYC,Yes
CUST-1789,David Davis,Female,31,16/08/2022,"$70,400.00",684.0,93.0,Chicago,Yes
 CUST-1580 ,John Davis,m,66,,95100.0,720.0,88.0,New York,No
CUST-1446,David Davis,M,,invalid_date_str,"$79,000.00",717.0,57.0,New York,no
CUST-1703,  sarah davis  ,male,62,"February 20, 2019",58400.0,566.0,42.0,SF,no
CUST-1188,  michael johnson  ,m,38,08/05/2024,65700.0,495.0,31.0,new york,yes
CUST-1271,Emma Jones,Male,38,2019-08-24,"$34,200.00",683.0,38.0,New York,yes
CUST-1236,David Garcia,Female,52,06/09/2022,67800.0,574.0,71.0,New York,yes
CUST-1487,  david martinez  ,Male,31,"June 02, 2023",88900.0,677.0,,Chi-Town,Y
CUST-1841,Michael Williams,Female,41,2019-07-23,"$65,800",636.0,7.0,new york,No
CUST-1559,Olivia Davis,Male,54,"March 06, 2023","$47,300.00",708.0,68.0,San Francisco,no
CUST-1117,Jane Rodriguez,Male,67,2020-06-13,"$97,500.00",639.0,79.0,new york,no
CUST-1637,Emily Davis,female,51,2021-05-11,"$15,000.00",,87.0,NYC,false
CUST-1168,Sarah Jones,Male,36,invalid_date_str,"$52,200.00",597.0,34.0,san francisco,No
CUST-1801,JAMES DAVIS,Male,51,"August 11, 2023","$77,700",744.0,85.0,San Francisco,Yes
 CUST-1750 ,Olivia Williams,male,,12/03/2019,"$56,300",613.0,10.0,Chicago,No
CUST-1512,Olivia Garcia,Female,34,08/07/2019,42400.0,675.0,79.0,Chicago,N
CUST-1633,  jane miller  ,Female,53,"November 27, 2024","$36,000",,6.0,Chicago,no
CUST-1849,John Brown,Male,44,2022-10-22,"$33,700",613.0,79.0,New York,Yes
CUST-1105,,m,33 yrs,06-11-2021,"$34,400",,10.0,SF,No
CUST-1925,John Brown,Female,22,2023-02-12,"$80,300.00",619.0,67.0,New York,YES
CUST-1126,Robert Brown,Female,39,01-03-2022,"$49,400",565.0,91.0,San Francisco,No
 CUST-1790 ,James Rodriguez,Male,36 yrs,2022-07-07,N/A,602.0,16.0,Chicago,YES
CUST-1829,Jane Davis,Male,70,03/12/2020,"$40,900.00",680.0,25.0,new york,N
CUST-1116,SARAH MILLER,female,74,12-08-2020,"$25,100.00",654.0,18.0,New York,true
CUST-1473,Jane Johnson,Female,34,"May 09, 2021","$38,000.00",723.0,67.0,chicago,Yes
 CUST-1740 ,  david davis  ,Male,64,24/03/2024,62400.0,668.0,21.0,new york,Y
 CUST-1100 ,Olivia Garcia,female,41 yrs,2021-02-28,N/A,662.0,33.0, NY ,Y
CUST-1057,Emma Davis,M,58 yrs,24/11/2023,"$57,200.00",736.0,31.0,New York,No
CUST-1603,,M,58,08-24-2020,"$75,700",670.0,41.0,San Francisco,N
CUST-1786,DAVID SMITH,male,24,2023-06-06,43100.0,663.0,47.0,Chicago,No
 CUST-1830 ,Michael Johnson,male,19,2019-10-21,,607.0,14.0,New York,yes
CUST-1119,James Miller,Male,42,04-07-2019,"$86,700.00",661.0,40.0,San Francisco,yes
CUST-1656,Emma Rodriguez,female,50,2019-02-16,"$76,200.00",703.0,44.0,san francisco,yes
CUST-1028,James Johnson,Woman,75,"October 22, 2021","$36,000.00",700.0,20.0,San Francisco,No
CUST-1048,Sarah Brown,F,28,2024-07-26,"$60,400.00",715.0,49.0,New York,yes
CUST-1105,Robert Davis,Male,34 yrs,22/10/2021,"$55,500",681.0,73.0, NY ,No
CUST-1635,  emma jones  ,m,61,11/10/2023,"$34,000",661.0,90.0,New York,Yes
CUST-1369,OLIVIA JONES,Woman,48,20/06/2023,"$65,100.00",739.0,73.0,San Francisco,Yes
CUST-1268,Olivia Johnson,Male,73,2020-09-28,"$97,700.00",684.0,82.0,San Francisco,yes
CUST-1655,  emily rodriguez  ,M,,2024-03-18,63800.0,653.0,60.0,New York,No
CUST-1819,James Garcia,F,75,14/11/2019,,681.0,32.0,new york,YES
CUST-1822,Michael Williams,Female,45,"January 07, 2020","$59,900.00",792.0,75.0,New York,YES
CUST-1046,John Brown,Female,51,2019-02-03,"$48,500.00",545.0,27.0,San Francisco,Y
CUST-1349,  robert davis  ,Male,58,2024-07-21,"$88,200.00",720.0,32.0,Chicago,Y
CUST-1773,John Rodriguez,male,39,08-03-2022,"$49,400",,9.0,New York,No
CUST-1195,Michael Garcia, Man ,56,"February 10, 2023","$52,200.00",647.0,,New York,No
CUST-1102,Emma Jones,Woman,23,07/04/2021,,642.0,94.0,NYC,YES
CUST-1004,Emily Garcia, Man ,67,05-06-2022,"$33,700",635.0,28.0,San Francisco,Yes
CUST-1619,Sarah Martinez,Female,57 yrs,09/10/2019,"$82,500.00",553.0,46.0,San Francisco,Yes
CUST-1571,Olivia Johnson,female,61,13/04/2023,"$34,400",673.0,62.0,new york,Yes
CUST-1052,Robert Rodriguez,m,75,28/12/2024,"$36,500.00",660.0,61.0,San Francisco,NO
CUST-1263,Sarah Miller,Male,31,2019-07-02,65700.0,641.0,71.0,,no
CUST-1184,John Williams,F,60,11/06/2022,51600.0,664.0,35.0,San Francisco,YES
CUST-1443,Emma Miller,Male,18,"June 12, 2019","$79,400",583.0,100.0,Chicago,Yes
CUST-1086,Emma Johnson,Male,52,04-16-2024,"$86,400",652.0,16.0,new york,yes
CUST-1782,David Martinez,Male,65,2021-07-21,"$107,800",769.0,36.0,New York,No
CUST-1837,Sarah Johnson,Male,36,07/02/2022,"$77,300",580.0,84.0,New York,N
CUST-1919,David Smith,male,69,10/03/2020,54200.0,756.0,94.0,San Francisco,Y
CUST-1691,John Jones,female,58,"January 02, 2023","$67,200",682.0,69.0,New York,
CUST-1304,David Garcia,male,60,2022-08-23,111500.0,732.0,72.0,Chicago,Yes
