Customer_ID,Full_Name,Gender,Age,Join_Date,Annual_Income,Credit_Score,Spending_Score,City,Loyalty_Member
CUST-1159,Emma Garcia,Male,31,2024-08-28,56100.0,817,54,San Francisco,Yes
CUST-1008,John Garcia,Male,27,2024-11-23,59200.0,639,8,New York,Yes
CUST-1257,Emma Miller,Male,37,2024-10-24,112700.0,764,33,Chicago,No
CUST-1918,David Johnson,Female,46,2021-03-12,67600.0,726,50,Chicago,Yes
CUST-1335,Jane Williams,Female,46,2021-01-17,65650.0,763,33,New York,Yes
CUST-1324,Jane Davis,Female,42,2021-06-09,82800.0,660,100,San Francisco,Yes
CUST-1768,Robert Martinez,Male,46,2021-07-08,53100.0,553,32,New York,Yes
CUST-1607,Emily Jones,Male,51,2023-08-20,65650.0,588,91,San Francisco,Yes
CUST-1855,Emily Williams,Male,53,2023-04-13,69300.0,683,17,New York,No
CUST-1222,Olivia Miller,Male,35,2021-12-19,37700.0,638,31,New York,No
CUST-1757,David Martinez,Female,26,2020-04-17,63500.0,832,74,San Francisco,No
CUST-1521,David Johnson,Male,23,2020-03-27,93600.0,814,25,Chicago,No
CUST-1761,Michael Smith,Male,48,2019-02-03,25300.0,714,94,New York,No
CUST-1022,Robert Jones,Female,74,2023-07-13,54100.0,688,13,Chicago,No
CUST-1356,Robert Davis,Female,56,2024-05-03,79400.0,637,35,San Francisco,Yes
CUST-1733,James Johnson,Female,52,2022-10-04,96400.0,563,49,Chicago,No
CUST-1203,Olivia Garcia,Female,60,2022-06-15,71100.0,590,75,San Francisco,No
CUST-1611,Michael Davis,Male,60,2021-04-15,60700.0,569,41,San Francisco,No
CUST-1340,Sarah Miller,Male,37,2019-07-05,36000.0,707,67,Chicago,Yes
CUST-1431,Jane Miller,Male,35,2021-11-03,32800.0,706,39,San Francisco,No
CUST-1846,James Rodriguez,Male,46,2019-04-19,54900.0,584,8,San Francisco,Yes
CUST-1217,David Williams,Female,46,2023-12-05,66000.0,749,65,Chicago,Yes
CUST-1122,James Jones,Male,48,2022-04-18,56500.0,654,57,San Francisco,No
CUST-1093,Olivia Martinez,Male,46,2024-06-21,93800.0,840,45,New York,Yes
CUST-1864,Robert Martinez,Female,64,2024-06-21,92700.0,779,50,Chicago,No
CUST-1284,Jane Smith,Male,24,2021-12-26,62900.0,762,85,New York,Yes
CUST-1696,James Rodriguez,Female,58,2023-06-25,65650.0,526,95,New York,No
CUST-1434,Emily Davis,Female,21,2024-11-15,83000.0,682,75,New York,No
CUST-1861,Emma Miller,Male,39,2023-08-12,48700.0,788,31,New York,Yes
CUST-1153,Robert Brown,Female,41,2020-02-17,69800.0,626,76,New York,Yes
CUST-1075,Robert Smith,Female,33,2019-03-09,66800.0,652,86,San Francisco,Yes
CUST-1789,David Davis,Female,31,2022-08-16,70400.0,684,93,Chicago,Yes
CUST-1580,John Davis,Male,66,2022-08-16,95100.0,720,88,New York,No
CUST-1446,David Davis,Male,46,2022-08-16,79000.0,717,57,New York,No
CUST-1703,Sarah Davis,Male,62,2019-02-20,58400.0,566,42,San Francisco,No
CUST-1188,Michael Johnson,Male,38,2024-08-05,65700.0,495,31,New York,Yes
CUST-1271,Emma Jones,Male,38,2019-08-24,34200.0,683,38,New York,Yes
CUST-1236,David Garcia,Female,52,2022-06-09,67800.0,574,71,New York,Yes
CUST-1487,David Martinez,Male,31,2023-06-02,88900.0,677,50,Chicago,Yes
CUST-1559,Olivia Davis,Male,54,2023-03-06,47300.0,708,68,San Francisco,No
CUST-1637,Emily Davis,Female,51,2021-05-11,15000.0,683,87,New York,No
CUST-1801,James Davis,Male,51,2023-08-11,77700.0,744,85,San Francisco,Yes
CUST-1750,Olivia Williams,Male,46,2019-12-03,56300.0,613,10,Chicago,No
CUST-1512,Olivia Garcia,Female,34,2019-08-07,42400.0,675,79,Chicago,No
CUST-1633,Jane Miller,Female,53,2024-11-27,36000.0,683,6,Chicago,No
CUST-1849,John Brown,Male,44,2022-10-22,33700.0,613,79,New York,Yes
CUST-1105,,Male,33,2021-06-11,34400.0,683,10,San Francisco,No
CUST-1925,John Brown,Female,22,2023-02-12,80300.0,619,67,New York,Yes
CUST-1790,James Rodriguez,Male,36,2022-07-07,65650.0,602,16,Chicago,Yes
CUST-1829,Jane Davis,Male,70,2020-03-12,40900.0,680,25,New York,No
CUST-1473,Jane Johnson,Female,34,2021-05-09,38000.0,723,67,Chicago,Yes
CUST-1740,David Davis,Male,64,2024-03-24,62400.0,668,21,New York,Yes
CUST-1603,,Male,58,2020-08-24,75700.0,670,41,San Francisco,No
CUST-1786,David Smith,Male,24,2023-06-06,43100.0,663,47,Chicago,No
CUST-1830,Michael Johnson,Male,19,2019-10-21,65650.0,607,14,New York,Yes
CUST-1119,James Miller,Male,42,2019-04-07,86700.0,661,40,San Francisco,Yes
CUST-1656,Emma Rodriguez,Female,50,2019-02-16,76200.0,703,44,San Francisco,Yes
CUST-1048,Sarah Brown,Female,28,2024-07-26,60400.0,715,49,New York,Yes
CUST-1635,Emma Jones,Male,61,2023-11-10,34000.0,661,90,New York,Yes
CUST-1369,Olivia Jones,Female,48,2023-06-20,65100.0,739,73,San Francisco,Yes
CUST-1268,Olivia Johnson,Male,73,2020-09-28,97700.0,684,82,San Francisco,Yes
CUST-1655,Emily Rodriguez,Male,46,2024-03-18,63800.0,653,60,New York,No
CUST-1819,James Garcia,Female,75,2019-11-14,65650.0,681,32,New York,Yes
CUST-1822,Michael Williams,Female,45,2020-01-07,59900.0,792,75,New York,Yes
CUST-1349,Robert Davis,Male,58,2024-07-21,88200.0,720,32,Chicago,Yes
CUST-1773,John Rodriguez,Male,39,2022-08-03,49400.0,683,9,New York,No
CUST-1004,Emily Garcia,Male,67,2022-05-06,33700.0,635,28,San Francisco,Yes
CUST-1619,Sarah Martinez,Female,57,2019-09-10,82500.0,553,46,San Francisco,Yes
CUST-1571,Olivia Johnson,Female,61,2023-04-13,34400.0,673,62,New York,Yes
CUST-1263,Sarah Miller,Male,31,2019-07-02,65700.0,641,71,New York,No
CUST-1443,Emma Miller,Male,18,2019-06-12,79400.0,583,100,Chicago,Yes
CUST-1782,David Martinez,Male,65,2021-07-21,107800.0,769,36,New York,No
CUST-1837,Sarah Johnson,Male,36,2022-07-02,77300.0,580,84,New York,No
CUST-1919,David Smith,Male,69,2020-10-03,54200.0,756,94,San Francisco,Yes
CUST-1691,John Jones,Female,58,2023-01-02,67200.0,682,69,New York,No
CUST-1341,Emily Smith,Female,42,2020-03-25,103200.0,684,73,San Francisco,No
CUST-1940,Emily Martinez,Female,70,2022-09-16,60400.0,758,54,New York,Yes
CUST-1313,,Male,47,2024-08-15,61100.0,801,49,New York,Yes
CUST-1574,Emily Johnson,Male,27,2023-11-05,62800.0,807,65,New York,Yes
CUST-1697,Robert Rodriguez,Other,33,2023-05-22,66400.0,806,21,New York,Yes
CUST-1664,David Rodriguez,Male,50,2024-04-26,15900.0,738,72,Chicago,No
CUST-1933,Emma Brown,Male,65,2019-05-19,70000.0,769,2,San Francisco,Yes
CUST-1726,David Smith,Other,31,2024-09-22,70300.0,669,98,San Francisco,Yes
CUST-1799,David Johnson,Female,54,2024-11-13,42400.0,704,77,San Francisco,No
CUST-1833,Michael Martinez,Female,57,2021-03-02,79100.0,791,33,New York,No
CUST-1353,Sarah Davis,Female,39,2024-09-23,57600.0,713,87,San Francisco,No
CUST-1245,David Rodriguez,Female,35,2023-06-18,58000.0,604,91,Chicago,No
CUST-1470,Michael Martinez,Male,24,2019-01-03,77000.0,605,35,San Francisco,Yes
CUST-1053,Sarah Martinez,Female,46,2020-11-22,65400.0,702,29,New York,Yes
CUST-1653,James Rodriguez,Male,46,2021-12-22,15000.0,647,32,New York,Yes
CUST-1399,Olivia Miller,Male,64,2021-12-10,106500.0,820,70,New York,No
CUST-1320,Sarah Garcia,Female,55,2022-03-08,97500.0,645,24,New York,No
CUST-1684,Emily Rodriguez,Female,26,2021-01-13,65650.0,705,53,Chicago,Yes
CUST-1824,Sarah Williams,Female,70,2024-09-23,65650.0,716,59,New York,Yes
CUST-1902,John Jones,Male,69,2020-01-04,67600.0,685,50,New York,No
CUST-1505,Olivia Brown,Male,62,2023-07-20,39000.0,777,68,San Francisco,Yes
CUST-1827,Emma Brown,Female,46,2023-09-12,94200.0,712,66,Chicago,Yes
CUST-1407,David Garcia,Male,72,2023-05-27,83300.0,761,100,New York,No
CUST-1817,Michael Smith,Male,53,2019-06-19,68400.0,813,100,Chicago,Yes
CUST-1866,John Davis,Male,31,2021-10-26,66100.0,796,57,Chicago,No
CUST-1537,David Davis,Male,36,2023-06-26,29800.0,664,57,New York,No
CUST-1758,Robert Miller,Female,27,2023-10-20,85700.0,688,34,Chicago,Yes
CUST-1161,John Johnson,Female,45,2023-10-20,80900.0,683,35,San Francisco,No
CUST-1810,Olivia Williams,Female,18,2021-10-05,58900.0,744,9,San Francisco,Yes
CUST-1784,Emily Martinez,Male,49,2021-04-15,53200.0,673,31,New York,Yes
CUST-1489,Robert Brown,Female,29,2019-06-03,124100.0,621,98,San Francisco,No
CUST-1154,Robert Davis,Male,74,2023-11-15,77800.0,683,67,Chicago,No
CUST-1638,James Davis,Male,46,2023-07-19,65650.0,669,97,San Francisco,No
CUST-1662,Emma Miller,Male,26,2020-06-24,90300.0,646,14,San Francisco,Yes
CUST-1853,Olivia Garcia,Male,58,2023-02-28,37500.0,729,50,San Francisco,Yes
CUST-1287,Emily Smith,Male,46,2023-02-12,64300.0,571,23,San Francisco,Yes
CUST-1625,Emma Rodriguez,Male,39,2021-02-09,72500.0,552,43,New York,No
CUST-1219,Michael Martinez,Female,46,2023-03-02,65650.0,709,50,San Francisco,Yes
CUST-1685,Jane Johnson,Male,46,2019-05-05,67100.0,591,50,San Francisco,No
CUST-1946,John Martinez,Male,33,2021-06-13,43900.0,808,37,New York,Yes
CUST-1569,Jane Garcia,Female,48,2020-07-25,89600.0,686,87,New York,Yes
CUST-1734,James Rodriguez,Male,60,2024-10-26,73200.0,528,57,New York,No
CUST-1322,,Female,24,2019-06-07,15000.0,706,81,San Francisco,No
CUST-1255,Sarah Jones,Male,23,2020-07-17,62600.0,669,27,San Francisco,No
CUST-1927,Sarah Rodriguez,Female,50,2023-11-23,107800.0,683,1,San Francisco,No
CUST-1878,Emma Miller,Male,54,2023-08-02,71200.0,705,25,New York,Yes
CUST-1014,John Brown,Female,48,2019-09-07,78300.0,759,50,New York,Yes
CUST-1606,Sarah Davis,Male,66,2024-07-13,69000.0,735,66,San Francisco,No
CUST-1180,Robert Smith,Female,46,2024-09-16,86300.0,728,38,San Francisco,Yes
CUST-1301,Michael Davis,Male,39,2022-03-25,124100.0,785,38,New York,No
CUST-1496,Emma Davis,Female,41,2024-08-27,59300.0,717,48,New York,Yes
CUST-1348,Emily Williams,Male,60,2020-04-23,39200.0,767,65,San Francisco,Yes
CUST-1744,Emily Miller,Female,33,2024-08-13,53700.0,683,93,San Francisco,No
CUST-1517,Sarah Davis,Female,46,2020-03-03,106600.0,757,85,San Francisco,Yes
CUST-1045,Sarah Miller,Male,44,2020-03-17,100700.0,681,3,Chicago,Yes
CUST-1476,John Jones,Female,63,2023-09-08,60800.0,649,40,Chicago,Yes
CUST-1137,James Garcia,Male,37,2022-01-04,22800.0,747,24,New York,Yes
CUST-1511,Sarah Rodriguez,Female,46,2022-02-13,45400.0,694,15,New York,Yes
CUST-1191,Emma Johnson,Male,39,2022-02-13,30900.0,590,7,New York,No
CUST-1546,Robert Davis,Male,46,2022-03-10,115200.0,683,42,San Francisco,No
CUST-1515,,Female,69,2020-04-03,77800.0,683,5,Chicago,No
CUST-1658,Sarah Garcia,Female,39,2021-06-24,65900.0,687,29,San Francisco,No
CUST-1098,Emily Jones,Male,61,2020-08-19,82000.0,614,14,San Francisco,Yes
CUST-1828,David Johnson,Male,38,2019-09-06,65600.0,588,36,Chicago,Yes
CUST-1283,Robert Miller,Male,37,2022-05-24,57300.0,634,36,San Francisco,No
CUST-1797,Michael Martinez,Male,46,2024-09-22,69800.0,637,27,San Francisco,Yes
CUST-1200,Michael Williams,Male,61,2020-06-04,46300.0,683,85,New York,Yes
CUST-1225,Jane Davis,Male,35,2024-03-05,67300.0,795,9,New York,Yes
CUST-1282,Robert Martinez,Female,21,2019-11-19,84400.0,683,25,Chicago,Yes
CUST-1437,Jane Rodriguez,Male,46,2023-09-17,104000.0,806,12,Chicago,Yes
CUST-1364,Robert Miller,Female,58,2019-10-01,49700.0,467,41,Chicago,Yes
CUST-1229,Emily Garcia,Male,46,2019-04-01,70700.0,683,40,New York,Yes
CUST-1669,John Rodriguez,Male,46,2022-08-17,55600.0,683,89,Chicago,Yes
CUST-1749,James Brown,Male,44,2022-01-09,66900.0,639,47,San Francisco,Yes
CUST-1374,Robert Johnson,Male,53,2023-03-15,60200.0,683,24,San Francisco,Yes
CUST-1882,David Williams,Male,66,2020-10-25,38900.0,593,74,Chicago,No
CUST-1687,Jane Smith,Male,32,2020-11-08,71300.0,565,35,New York,No
CUST-1639,David Martinez,Male,28,2019-12-26,59500.0,613,78,Chicago,Yes
CUST-1128,Olivia Martinez,Male,55,2022-07-13,61700.0,760,74,New York,No
CUST-1197,Sarah Brown,Male,19,2021-04-07,88500.0,697,51,San Francisco,No
CUST-1205,Emily Johnson,Male,52,2021-04-07,72400.0,654,70,Chicago,Yes
CUST-1895,Emma Johnson,Male,28,2021-04-07,80600.0,840,57,San Francisco,Yes
CUST-1503,Robert Rodriguez,Female,30,2024-04-17,40100.0,718,6,New York,Yes
CUST-1915,Sarah Jones,Female,50,2022-08-23,83300.0,681,11,Chicago,No
CUST-1800,Robert Brown,Female,22,2023-04-12,30000.0,597,2,San Francisco,Yes
CUST-1579,Michael Johnson,Female,56,2022-11-11,96800.0,792,50,San Francisco,No
CUST-1680,Michael Martinez,Male,27,2021-05-28,62400.0,693,98,San Francisco,No
CUST-1821,Emily Jones,Female,24,2024-08-04,56700.0,705,79,New York,Yes
CUST-1877,Emma Johnson,Male,47,2024-12-24,83400.0,725,35,New York,Yes
CUST-1913,James Martinez,Male,34,2024-12-24,69900.0,711,34,Chicago,Yes
CUST-1509,John Brown,Male,19,2024-11-24,36900.0,683,23,San Francisco,Yes
CUST-1586,Robert Brown,Female,37,2019-07-28,56300.0,623,70,San Francisco,No
CUST-1151,Jane Garcia,Female,46,2022-12-19,47900.0,586,51,New York,No
CUST-1403,Robert Johnson,Female,46,2020-05-16,72100.0,693,75,Chicago,No
CUST-1064,Olivia Jones,Other,19,2023-05-20,47500.0,673,38,New York,No
CUST-1452,Sarah Johnson,Male,65,2022-09-06,75100.0,775,67,New York,Yes
CUST-1253,John Williams,Male,40,2022-09-06,75200.0,744,50,Chicago,No
CUST-1896,Michael Davis,Female,72,2024-12-16,94500.0,542,50,San Francisco,Yes
CUST-1880,,Male,30,2019-03-05,49200.0,627,38,San Francisco,Yes
CUST-1623,Sarah Brown,Male,38,2023-12-21,65650.0,683,27,Chicago,No
CUST-1345,Sarah Johnson,Male,45,2019-10-05,55700.0,721,23,San Francisco,Yes
CUST-1262,Jane Brown,Female,65,2020-11-25,62100.0,683,45,Chicago,Yes
CUST-1472,Olivia Rodriguez,Male,38,2022-02-28,65650.0,696,49,San Francisco,No
CUST-1550,Sarah Martinez,Female,43,2022-02-14,56400.0,591,48,New York,No
CUST-1928,Emma Smith,Female,30,2021-06-01,36700.0,698,64,Chicago,No
CUST-1488,Olivia Smith,Male,46,2022-10-20,58700.0,742,61,Chicago,Yes
CUST-1172,Emily Miller,Male,46,2021-06-08,43000.0,708,50,Chicago,No
CUST-1402,Emily Martinez,Female,72,2023-03-14,101700.0,661,20,New York,No
CUST-1659,James Miller,Male,56,2023-07-21,92600.0,684,71,Chicago,Yes
CUST-1463,David Brown,Female,36,2024-05-21,65650.0,682,50,New York,Yes
CUST-1608,Emma Jones,Male,31,2024-07-26,46600.0,673,85,San Francisco,Yes
CUST-1751,James Garcia,Female,69,2024-07-26,44700.0,656,56,New York,Yes
CUST-1883,Olivia Williams,Male,32,2020-06-26,41900.0,683,38,Chicago,No
CUST-1279,James Williams,Female,51,2024-01-27,52300.0,631,50,San Francisco,No
CUST-1293,Jane Miller,Male,27,2023-07-07,65650.0,800,50,New York,No
CUST-1400,Jane Jones,Male,23,2021-05-08,76200.0,683,84,Chicago,Yes
CUST-1202,Robert Johnson,Male,53,2023-08-15,33300.0,664,35,Chicago,Yes
CUST-1835,John Brown,Male,65,2023-09-23,56900.0,577,95,San Francisco,No
CUST-1384,Sarah Rodriguez,Male,72,2024-07-16,37100.0,772,50,Chicago,Yes
CUST-1854,Sarah Davis,Female,72,2020-04-19,69900.0,622,59,San Francisco,Yes
CUST-1641,John Garcia,Female,46,2024-02-13,65650.0,622,45,Chicago,No
CUST-1001,Robert Garcia,Male,57,2020-03-23,124100.0,632,7,Chicago,Yes
CUST-1698,James Johnson,Female,19,2020-03-23,86600.0,764,75,Chicago,Yes
CUST-1441,Olivia Rodriguez,Male,36,2019-06-14,77100.0,599,61,San Francisco,Yes
CUST-1663,David Williams,Female,49,2019-01-18,55600.0,672,40,New York,No
CUST-1187,David Williams,Male,64,2022-10-11,29500.0,683,66,Chicago,Yes
CUST-1317,Emma Brown,Male,53,2022-04-27,79800.0,699,90,Chicago,Yes
CUST-1648,James Martinez,Male,19,2019-07-24,65650.0,787,30,New York,Yes
CUST-1709,Michael Johnson,Female,18,2023-04-05,100200.0,744,42,Chicago,Yes
CUST-1627,Sarah Garcia,Male,46,2024-08-01,55000.0,593,29,New York,Yes
CUST-1632,David Miller,Female,28,2019-07-25,62800.0,675,91,New York,Yes
CUST-1795,Michael Smith,Male,53,2019-10-06,15000.0,683,8,Chicago,Yes
CUST-1645,Olivia Jones,Male,48,2022-03-15,78900.0,539,37,New York,No
CUST-1556,James Garcia,Female,56,2023-04-06,97500.0,768,97,Chicago,No
CUST-1681,Jane Brown,Male,51,2020-02-08,35900.0,672,50,San Francisco,Yes
CUST-1577,James Rodriguez,Female,45,2021-12-18,78000.0,717,7,San Francisco,No
CUST-1524,James Johnson,Male,36,2021-12-18,84900.0,826,13,New York,Yes
CUST-1540,Michael Miller,Male,22,2024-07-12,68800.0,616,88,San Francisco,Yes
CUST-1748,David Miller,Male,23,2021-02-11,104200.0,746,20,Chicago,No
CUST-1201,Robert Miller,Female,51,2020-09-21,34800.0,699,6,San Francisco,No
CUST-1484,Sarah Williams,Male,19,2020-12-27,68400.0,683,50,New York,Yes
CUST-1563,Olivia Williams,Male,28,2024-11-05,86500.0,629,55,San Francisco,Yes
CUST-1742,Emily Miller,Female,20,2024-11-05,73400.0,632,42,New York,Yes
CUST-1863,Robert Garcia,Male,24,2021-12-16,86200.0,762,44,Chicago,Yes
CUST-1891,James Smith,Female,63,2020-03-22,35500.0,786,59,San Francisco,Yes
CUST-1392,Emily Martinez,Female,44,2023-03-03,85000.0,652,86,San Francisco,No
CUST-1794,Michael Garcia,Male,46,2022-03-01,50200.0,667,74,Chicago,Yes
CUST-1870,Jane Garcia,Female,66,2020-06-24,36700.0,649,52,New York,Yes
CUST-1397,Jane Miller,Male,46,2023-06-02,54400.0,608,63,New York,No
CUST-1766,John Brown,Female,48,2020-07-24,93100.0,727,81,New York,Yes
CUST-1642,Sarah Martinez,Male,69,2023-12-04,65650.0,665,29,New York,Yes
CUST-1612,Emma Garcia,Male,69,2022-12-18,30600.0,695,34,San Francisco,No
CUST-1725,John Davis,Male,24,2019-03-11,65650.0,594,94,San Francisco,Yes
CUST-1683,James Martinez,Male,45,2019-07-26,55400.0,712,3,New York,Yes
CUST-1804,Jane Brown,Male,73,2019-06-19,20600.0,741,72,Chicago,No
CUST-1406,James Rodriguez,Male,72,2019-11-27,73800.0,540,80,San Francisco,No
CUST-1502,Robert Miller,Female,60,2022-12-15,106400.0,716,90,San Francisco,Yes
CUST-1121,Sarah Jones,Female,54,2021-01-28,83500.0,604,71,San Francisco,No
CUST-1929,,Male,56,2019-09-10,78300.0,713,58,New York,Yes
CUST-1779,Emma Rodriguez,Female,55,2023-09-09,118900.0,683,68,New York,Yes
CUST-1378,Emily Brown,Male,31,2019-07-01,52200.0,715,30,New York,Yes
CUST-1288,David Davis,Female,66,2023-10-02,40900.0,673,61,Chicago,No
CUST-1418,Robert Miller,Female,21,2019-09-06,52700.0,710,71,New York,Yes
CUST-1391,Sarah Jones,Male,72,2022-02-11,65650.0,644,96,San Francisco,No
CUST-1592,Jane Garcia,Female,46,2023-05-26,78600.0,765,59,San Francisco,Yes
CUST-1647,Jane Johnson,Female,39,2023-01-06,50400.0,709,22,New York,No
CUST-1520,Emma Smith,Female,33,2020-02-17,70800.0,736,40,New York,Yes
CUST-1492,Emily Miller,Female,34,2023-10-17,97600.0,572,7,New York,No
CUST-1379,David Martinez,Male,73,2020-12-05,55600.0,656,50,New York,No
CUST-1791,Emily Garcia,Male,25,2020-12-18,111400.0,673,94,New York,Yes
CUST-1337,Jane Garcia,Male,23,2021-09-13,65650.0,717,1,Chicago,No
CUST-1719,Sarah Garcia,Male,65,2023-07-22,57400.0,614,7,Chicago,No
CUST-1455,Jane Smith,Male,71,2023-07-22,55500.0,791,97,Chicago,No
CUST-1815,Olivia Rodriguez,Female,46,2024-08-12,32500.0,566,9,New York,No
CUST-1269,Olivia Rodriguez,Male,46,2021-02-14,51000.0,694,26,New York,Yes
CUST-1729,Robert Smith,Female,28,2023-04-26,69100.0,639,29,New York,Yes
CUST-1401,Emily Davis,Male,46,2021-01-28,65650.0,674,56,San Francisco,No
CUST-1702,Jane Johnson,Male,46,2024-06-25,66000.0,815,50,Chicago,Yes
CUST-1179,Sarah Brown,Male,64,2022-11-25,79900.0,683,40,San Francisco,No
CUST-1565,,Male,27,2020-09-15,71800.0,720,16,San Francisco,No
CUST-1775,Robert Johnson,Male,46,2022-03-21,38400.0,704,50,Chicago,Yes
CUST-1508,James Miller,Male,61,2021-05-09,15000.0,669,91,San Francisco,Yes
CUST-1897,Michael Brown,Female,62,2024-05-08,86300.0,726,92,Chicago,Yes
CUST-1564,Sarah Jones,Other,71,2020-01-15,106900.0,703,58,San Francisco,No
CUST-1776,James Davis,Female,54,2020-01-15,54300.0,689,78,New York,Yes
CUST-1315,Olivia Brown,Female,46,2022-08-20,32600.0,616,34,New York,No
CUST-1600,Sarah Smith,Male,66,2020-10-03,64100.0,759,55,New York,No
CUST-1387,Sarah Williams,Female,38,2020-10-03,124100.0,635,39,San Francisco,Yes
CUST-1840,James Rodriguez,Male,38,2019-07-27,65300.0,747,28,San Francisco,Yes
CUST-1020,James Garcia,Male,58,2023-10-23,66200.0,577,94,Chicago,Yes
CUST-1646,Sarah Johnson,Female,22,2019-09-08,86300.0,534,19,San Francisco,Yes
CUST-1831,Emma Davis,Male,31,2022-11-10,45500.0,666,86,Chicago,Yes
CUST-1562,David Martinez,Female,59,2023-02-15,36100.0,787,50,Chicago,Yes
CUST-1686,Olivia Jones,Female,59,2020-09-04,45500.0,631,86,Chicago,No
CUST-1699,Robert Martinez,Male,64,2020-02-18,59400.0,633,38,New York,No
CUST-1510,Emma Rodriguez,Male,62,2024-07-09,42000.0,648,93,New York,No
CUST-1132,Emma Johnson,Female,54,2024-07-01,80000.0,748,38,New York,No
CUST-1474,Michael Miller,Female,22,2020-09-22,65650.0,840,25,San Francisco,Yes
CUST-1856,Olivia Jones,Female,40,2023-06-17,35500.0,840,67,San Francisco,No
CUST-1747,Michael Smith,Male,18,2023-06-17,90800.0,625,67,San Francisco,No
CUST-1252,Olivia Rodriguez,Male,46,2024-05-15,76200.0,797,83,Chicago,Yes
CUST-1459,Michael Martinez,Male,75,2019-07-26,78800.0,738,50,Chicago,Yes
CUST-1276,David Garcia,Female,46,2019-07-04,53400.0,683,18,Chicago,Yes
CUST-1385,David Rodriguez,Male,32,2024-05-14,79600.0,775,16,New York,Yes
CUST-1343,Michael Miller,Male,44,2024-01-27,58000.0,683,47,New York,No
CUST-1769,James Rodriguez,Female,30,2023-11-25,65650.0,688,40,San Francisco,No
CUST-1871,Emma Williams,Female,38,2023-09-14,65650.0,706,13,Chicago,No
CUST-1330,Emma Garcia,Female,47,2024-12-11,86300.0,708,92,San Francisco,Yes
CUST-1466,David Martinez,Female,23,2023-02-13,86500.0,671,17,New York,No
CUST-1860,James Davis,Male,56,2020-11-19,33400.0,633,50,San Francisco,Yes
